  -5.0000000000000000       -4.2674083389970997E-004 -0.20426255880296146     
  -4.9979995999199840       -4.2710643540141855E-004 -0.20434795979942574     
  -4.9959991998399680       -4.2747251910879586E-004 -0.20443343397758287     
  -4.9939987997599520       -4.2783908589334052E-004 -0.20451898143397551     
  -4.9919983996799360       -4.2820613662858414E-004 -0.20460460226532529     
  -4.9899979995999200       -4.2857367219008432E-004 -0.20469029656852325     
  -4.9879975995199040       -4.2894169345543095E-004 -0.20477606444063967     
  -4.9859971994398880       -4.2931020130427546E-004 -0.20486190597891832     
  -4.9839967993598719       -4.2967919661829687E-004 -0.20494782128078093     
  -4.9819963992798559       -4.3004868028124603E-004 -0.20503381044382440     
  -4.9799959991998399       -4.3041865317891911E-004 -0.20511987356582365     
  -4.9779955991198239       -4.3078911619918905E-004 -0.20520601074473055     
  -4.9759951990398079       -4.3116007023199864E-004 -0.20529222207867395     
  -4.9739947989597919       -4.3153151616936856E-004 -0.20537850766596324     
  -4.9719943988797759       -4.3190345490540683E-004 -0.20546486760508315     
  -4.9699939987997599       -4.3227588733630700E-004 -0.20555130199469981     
  -4.9679935987197439       -4.3264881436036473E-004 -0.20563781093365910     
  -4.9659931986397279       -4.3302223687797039E-004 -0.20572439452098570     
  -4.9639927985597119       -4.3339615579163568E-004 -0.20581105285588366     
  -4.9619923984796959       -4.3377057200597540E-004 -0.20589778603774059     
  -4.9599919983996799       -4.3414548642772789E-004 -0.20598459416612289     
  -4.9579915983196639       -4.3452089996576633E-004 -0.20607147734077869     
  -4.9559911982396478       -4.3489681353108564E-004 -0.20615843566164005     
  -4.9539907981596318       -4.3527322803683092E-004 -0.20624546922881926     
  -4.9519903980796158       -4.3565014439828358E-004 -0.20633257814261180     
  -4.9499899979995998       -4.3602756353288194E-004 -0.20641976250349822     
  -4.9479895979195838       -4.3640548636022028E-004 -0.20650702241214194     
  -4.9459891978395678       -4.3678391380206358E-004 -0.20659435796938919     
  -4.9439887977595518       -4.3716284678233842E-004 -0.20668176927627080     
  -4.9419883976795358       -4.3754228622715512E-004 -0.20676925643400643     
  -4.9399879975995198       -4.3792223306480090E-004 -0.20685681954399560     
  -4.9379875975195038       -4.3830268822575975E-004 -0.20694445870782877     
  -4.9359871974394878       -4.3868365264271335E-004 -0.20703217402727855     
  -4.9339867973594718       -4.3906512725053068E-004 -0.20711996560430881     
  -4.9319863972794558       -4.3944711298631110E-004 -0.20720783354106528     
  -4.9299859971994398       -4.3982961078935148E-004 -0.20729577793988652     
  -4.9279855971194237       -4.4021262160117775E-004 -0.20738379890329695     
  -4.9259851970394077       -4.4059614636554980E-004 -0.20747189653400644     
  -4.9239847969593917       -4.4098018602845029E-004 -0.20756007093492035     
  -4.9219843968793757       -4.4136474153811837E-004 -0.20764832220912888     
  -4.9199839967993597       -4.4174981384502253E-004 -0.20773665045991241     
  -4.9179835967193437       -4.4213540390190494E-004 -0.20782505579074406     
  -4.9159831966393277       -4.4252151266375170E-004 -0.20791353830528464     
  -4.9139827965593117       -4.4290814108783363E-004 -0.20800209810738826     
  -4.9119823964792957       -4.4329529013368131E-004 -0.20809073530110153     
  -4.9099819963992797       -4.4368296076311749E-004 -0.20817944999066063     
  -4.9079815963192637       -4.4407115394024346E-004 -0.20826824228049692     
  -4.9059811962392477       -4.4445987063146560E-004 -0.20835711227523246     
  -4.9039807961592317       -4.4484911180548374E-004 -0.20844606007968408     
  -4.9019803960792157       -4.4523887843330302E-004 -0.20853508579886423     
  -4.8999799959991996       -4.4562917148825563E-004 -0.20862418953797590     
  -4.8979795959191836       -4.4601999194598539E-004 -0.20871337140242122     
  -4.8959791958391676       -4.4641134078446913E-004 -0.20880263149779349     
  -4.8939787957591516       -4.4680321898401800E-004 -0.20889196992988535     
  -4.8919783956791356       -4.4719562752728486E-004 -0.20898138680468514     
  -4.8899779955991196       -4.4758856739927233E-004 -0.20907088222837777     
  -4.8879775955191036       -4.4798203958734114E-004 -0.20916045630734287     
  -4.8859771954390876       -4.4837604508121296E-004 -0.20925010914816075     
  -4.8839767953590716       -4.4877058487298026E-004 -0.20933984085761054     
  -4.8819763952790556       -4.4916565995711669E-004 -0.20942965154266793     
  -4.8799759951990396       -4.4956127133047064E-004 -0.20951954131050743     
  -4.8779755951190236       -4.4995741999229508E-004 -0.20960951026850488     
  -4.8759751950390076       -4.5035410694422694E-004 -0.20969955852423530     
  -4.8739747949589916       -4.5075133319032336E-004 -0.20978968618547630     
  -4.8719743948789755       -4.5114909973704195E-004 -0.20987989336020313     
  -4.8699739947989595       -4.5154740759326931E-004 -0.20997018015659608     
  -4.8679735947189435       -4.5194625777031518E-004 -0.21006054668303223     
  -4.8659731946389275       -4.5234565128192059E-004 -0.21015099304809892     
  -4.8639727945589115       -4.5274558914427276E-004 -0.21024151936057953     
  -4.8619723944788955       -4.5314607237600631E-004 -0.21033212572946561     
  -4.8599719943988795       -4.5354710199821662E-004 -0.21042281226394907     
  -4.8579715943188635       -4.5394867903445575E-004 -0.21051357907342941     
  -4.8559711942388475       -4.5435080451074628E-004 -0.21060442626750972     
  -4.8539707941588315       -4.5475347945559628E-004 -0.21069535395599892     
