  -5.0000000000000000       -5.2865982391968834E-004 -0.21953120824691985     
  -4.9979995999199840       -5.2921317964269834E-004 -0.21963701514154224     
  -4.9959991998399680       -5.2976746779861755E-004 -0.21974293281894480     
  -4.9939987997599520       -5.3032269062800819E-004 -0.21984896146586247     
  -4.9919983996799360       -5.3087885037875454E-004 -0.21995510126948156     
  -4.9899979995999200       -5.3143594930610152E-004 -0.22006135241743680     
  -4.9879975995199040       -5.3199398967267966E-004 -0.22016771509781405     
  -4.9859971994398880       -5.3255297374854267E-004 -0.22027418949915395     
  -4.9839967993598719       -5.3311290381119817E-004 -0.22038077581044957     
  -4.9819963992798559       -5.3367378214564244E-004 -0.22048747422115436     
  -4.9799959991998399       -5.3423561104440364E-004 -0.22059428492117622     
  -4.9779955991198239       -5.3479839280757451E-004 -0.22070120810088367     
  -4.9759951990398079       -5.3536212974282331E-004 -0.22080824395110546     
  -4.9739947989597919       -5.3592682416546335E-004 -0.22091539266313431     
  -4.9719943988797759       -5.3649247839847227E-004 -0.22102265442872168     
  -4.9699939987997599       -5.3705909477252717E-004 -0.22113002944009083     
  -4.9679935987197439       -5.3762667562604440E-004 -0.22123751788993012     
  -4.9659931986397279       -5.3819522330521253E-004 -0.22134511997139447     
  -4.9639927985597119       -5.3876474016403646E-004 -0.22145283587810977     
  -4.9619923984796959       -5.3933522856436215E-004 -0.22156066580417250     
  -4.9599919983996799       -5.3990669087592748E-004 -0.22166860994415757     
  -4.9579915983196639       -5.4047912947638920E-004 -0.22177666849310693     
  -4.9559911982396478       -5.4105254675137300E-004 -0.22188484164654362     
  -4.9539907981596318       -5.4162694509449802E-004 -0.22199312960046683     
  -4.9519903980796158       -5.4220232690742136E-004 -0.22210153255135795     
  -4.9499899979995998       -5.4277869459988537E-004 -0.22221005069617655     
  -4.9479895979195838       -5.4335605058973828E-004 -0.22231868423236617     
  -4.9459891978395678       -5.4393439730299371E-004 -0.22242743335785428     
  -4.9439887977595518       -5.4451373717386616E-004 -0.22253629827105528     
  -4.9419883976795358       -5.4509407264479955E-004 -0.22264527917087254     
  -4.9399879975995198       -5.4567540616651407E-004 -0.22275437625669359     
  -4.9379875975195038       -5.4625774019806156E-004 -0.22286358972840295     
  -4.9359871974394878       -5.4684107720685035E-004 -0.22297291978637515     
  -4.9339867973594718       -5.4742541966869057E-004 -0.22308236663147757     
  -4.9319863972794558       -5.4801077006784188E-004 -0.22319193046507732     
  -4.9299859971994398       -5.4859713089704999E-004 -0.22330161148903641     
  -4.9279855971194237       -5.4918450465759954E-004 -0.22341140990571542     
  -4.9259851970394077       -5.4977289385934865E-004 -0.22352132591798099     
  -4.9239847969593917       -5.5036230102078131E-004 -0.22363135972919609     
  -4.9219843968793757       -5.5095272866904845E-004 -0.22374151154323393     
  -4.9199839967993597       -5.5154417934000861E-004 -0.22385178156446955     
  -4.9179835967193437       -5.5213665557828518E-004 -0.22396216999778967     
  -4.9159831966393277       -5.5273015993729710E-004 -0.22407267704858796     
  -4.9139827965593117       -5.5332469497933353E-004 -0.22418330292277375     
  -4.9119823964792957       -5.5392026327556678E-004 -0.22429404782676407     
  -4.9099819963992797       -5.5451686740612752E-004 -0.22440491196749454     
  -4.9079815963192637       -5.5511450996014486E-004 -0.22451589555241996     
  -4.9059811962392477       -5.5571319353579199E-004 -0.22462699878950843     
  -4.9039807961592317       -5.5631292074034236E-004 -0.22473822188725120     
  -4.9019803960792157       -5.5691369419021771E-004 -0.22484956505466408     
  -4.8999799959991996       -5.5751551651104603E-004 -0.22496102850128316     
  -4.8979795959191836       -5.5811839033770370E-004 -0.22507261243717322     
  -4.8959791958391676       -5.5872231831438179E-004 -0.22518431707292696     
  -4.8939787957591516       -5.5932730309462555E-004 -0.22529614261966383     
  -4.8919783956791356       -5.5993334734140247E-004 -0.22540808928904113     
  -4.8899779955991196       -5.6054045372715610E-004 -0.22552015729324268     
  -4.8879775955191036       -5.6114862493385892E-004 -0.22563234684499126     
  -4.8859771954390876       -5.6175786365306841E-004 -0.22574465815754766     
  -4.8839767953590716       -5.6236817258600207E-004 -0.22585709144471233     
  -4.8819763952790556       -5.6297955444356963E-004 -0.22596964692082186     
  -4.8799759951990396       -5.6359201194647519E-004 -0.22608232480076176     
  -4.8779755951190236       -5.6420554782522705E-004 -0.22619512529996075     
