  -5.0000000000000000       -5.4899228434657232E-004 -0.22273075357635899     
  -4.9979995999199840       -5.4957962469137547E-004 -0.22284063106484742     
  -4.9959991998399680       -5.5016796337194977E-004 -0.22295062614080693     
  -4.9939987997599520       -5.5075730273962517E-004 -0.22306073900416584     
  -4.9919983996799360       -5.5134764515283620E-004 -0.22317096985532597     
  -4.9899979995999200       -5.5193899297715490E-004 -0.22328131889516142     
  -4.9879975995199040       -5.5253134858530579E-004 -0.22339178632501899     
  -4.9859971994398880       -5.5312471435721195E-004 -0.22350237234672241     
  -4.9839967993598719       -5.5371909267999534E-004 -0.22361307716257042     
  -4.9819963992798559       -5.5431448594801076E-004 -0.22372390097534239     
  -4.9799959991998399       -5.5491089656289807E-004 -0.22383484398829639     
  -4.9779955991198239       -5.5550832693357117E-004 -0.22394590640516815     
  -4.9759951990398079       -5.5610677947627520E-004 -0.22405708843018268     
  -4.9739947989597919       -5.5670625661459906E-004 -0.22416839026804225     
  -4.9719943988797759       -5.5730676077949954E-004 -0.22427981212393927     
  -4.9699939987997599       -5.5790829440934150E-004 -0.22439135420355169     
  -4.9679935987197439       -5.5851085994991793E-004 -0.22450301671304523     
  -4.9659931986397279       -5.5911445985447632E-004 -0.22461479985907584     
  -4.9639927985597119       -5.5971909658374661E-004 -0.22472670384879168     
  -4.9619923984796959       -5.6032477260598284E-004 -0.22483872888983292     
  -4.9599919983996799       -5.6093149039696108E-004 -0.22495087519033602     
  -4.9579915983196639       -5.6153925244003904E-004 -0.22506314295893060     
  -4.9559911982396478       -5.6214806122617208E-004 -0.22517553240474583     
  -4.9539907981596318       -5.6275791925393306E-004 -0.22528804373740763     
  -4.9519903980796158       -5.6336882902955254E-004 -0.22540067716704593     
  -4.9499899979995998       -5.6398079306694659E-004 -0.22551343290429207     
  -4.9479895979195838       -5.6459381388774448E-004 -0.22562631116027632     
  -4.9459891978395678       -5.6520789402130780E-004 -0.22573931214664134     
  -4.9439887977595518       -5.6582303600476657E-004 -0.22585243607552918     
  -4.9419883976795358       -5.6643924238306616E-004 -0.22596568315959553     
  -4.9399879975995198       -5.6705651570896211E-004 -0.22607905361200359     
  -4.9379875975195038       -5.6767485854307062E-004 -0.22619254764642974     
  -4.9359871974394878       -5.6829427345390893E-004 -0.22630616547706034     
  -4.9339867973594718       -5.6891476301789670E-004 -0.22641990731859879     
  -4.9319863972794558       -5.6953632981940447E-004 -0.22653377338626299     
  -4.9299859971994398       -5.7015897645078023E-004 -0.22664776389579039     
  -4.9279855971194237       -5.7078270551237512E-004 -0.22676187906343667     
  -4.9259851970394077       -5.7140751961258637E-004 -0.22687611910597807     
  -4.9239847969593917       -5.7203342136787083E-004 -0.22699048424071291     
  -4.9219843968793757       -5.7266041340278738E-004 -0.22710497468546595     
  -4.9199839967993597       -5.7328849835002155E-004 -0.22721959065858630     
  -4.9179835967193437       -5.7391767885042310E-004 -0.22733433237895104     
  -4.9159831966393277       -5.7454795755302430E-004 -0.22744920006596406     
  -4.9139827965593117       -5.7517933711508410E-004 -0.22756419393956290     
  -4.9119823964792957       -5.7581182020211528E-004 -0.22767931422021609     
  -4.9099819963992797       -5.7644540948791686E-004 -0.22779456112892416     
