0.0	0.25
0.2	0.265405468
0.4	0.280282860
0.6	0.301361204
0.8	0.324554401
1.0	0.344686259
1.5	0.394151509
2.0	0.433251319
2.5	0.456523997
3.0	0.470125095
3.5	0.478077445
4.0	0.483139239
4.5	0.486652567
5.0	0.489193192
