1.0000000000000000E-002 0.0103799852563841
2.0000000000000000E-002 0.0109083043332464
2.9999999999999999E-002 0.0114875952759025
5.0000000000000003E-002 0.0128206842083309
0.10000000000000001 0.0175362749393002
0.20000000000000001 0.0395549505842401
0.29999999999999999 0.0861792860901451
0.40000000000000002 0.139186424099902
0.50000000000000000 0.188042049936917
0.59999999999999998 0.230669284667688
0.69999999999999996 0.267016860016294
0.80000000000000004 0.297711989038558
0.90000000000000002 0.32355565639892
1.0000000000000000 0.345326952210636
1.1000000000000001 0.363715100533998
1.2000000000000000 0.379304150188386
1.3000000000000000 0.39257850797944
1.3999999999999999 0.40393562951092
1.5000000000000000 0.413700045055576
1.6000000000000001 0.422136383843116
1.7000000000000000 0.429460612653097
1.8000000000000000 0.435849379935262
1.8999999999999999 0.441447628916321
2.0000000000000000 0.44637473131642
2.1000000000000001 0.45072940034218
2.2000000000000002 0.454593616088847
2.2999999999999998 0.458035760901788
2.3999999999999999 0.461113126602531
2.5000000000000000 0.463873923745174
2.6000000000000001 0.466358896382332
2.7000000000000002 0.468602624084493
2.7999999999999998 0.470634575580476
2.8999999999999999 0.47247996465101
3.0000000000000000 0.474160448117964
3.1000000000000001 0.475694697326879
3.2000000000000002 0.477098867918256
3.2999999999999998 0.478386987521935
3.3999999999999999 0.47957127696888
3.5000000000000000 0.480662417447141
3.6000000000000001 0.481669773538115
3.7000000000000002 0.482601580107106
3.7999999999999998 0.483465099469773
3.8999999999999999 0.484266754025204
4.0000000000000000 0.485012238566908
4.0999999999999996 0.485706615699984
4.2000000000000002 0.486354397166349
4.2999999999999998 0.486959613375045
4.4000000000000004 0.487525873027923
4.5000000000000000 0.488056414401394
4.5999999999999996 0.488554149576977
4.7000000000000002 0.489021702695115
4.7999999999999998 0.489461443128023
4.9000000000000004 0.489875514320671
5.0000000000000000 0.490265858928317
5.0999999999999996 0.490634240779306
5.2000000000000002 0.49098226410907
5.2999999999999998 0.491311390442932
5.4000000000000004 0.491622953447675
5.5000000000000000 0.491918172024348
5.5999999999999996 0.492198161874675
5.7000000000000002 0.492463945739364
5.7999999999999998 0.492716462478878
5.9000000000000004 0.492956575142618
6.0000000000000000 0.493185078152507
