0.2	     0.028427090
0.4	     0.054921141
0.6	     0.117467797
0.8	     0.188718756
1.0	     0.273614644
1.5	     0.370891739
2.0	     0.426126521
2.5	     0.452117234
3.0	     0.465816381
3.5	     0.472995728
4.0	     0.477380458
4.5	     0.480411742
5.0	     0.484814977
