   3.1415926535897933E-003  -1.9370915390776891       -1.1904958352710080E-005
   9.4247779607693795E-003  -1.8231945696463376       -1.0077428429943319E-005
   1.5707963267948967E-002  -1.7238164531120832       -9.0750736401272792E-006
   2.1991148575128554E-002  -1.6354680717589645       -7.8453395967405365E-006
   2.8274333882308138E-002  -1.5563748291806614       -6.4886852522594484E-006
   3.4557519189487726E-002  -1.4852896079954485       -5.2832653137042314E-006
   4.0840704496667310E-002  -1.4211272990677388       -4.3393925865047490E-006
   4.7123889803846901E-002  -1.3629451984960523       -3.6456628489061995E-006
   5.3407075111026485E-002  -1.3099429929757584       -3.1370359745053382E-006
   5.9690260418206076E-002  -1.2614502692654501       -2.7367592681091900E-006
   6.5973445725385660E-002  -1.2169084438171520       -2.3774324092755271E-006
   7.2256631032565244E-002  -1.1758521915019635       -2.0091459380381160E-006
   7.8539816339744828E-002  -1.1378925209428976       -1.6003816258626123E-006
   8.4823001646924426E-002  -1.1027022485317717       -1.1354230376563766E-006
   9.1106186954104010E-002  -1.0700039854114058       -6.1056018912162475E-007
   9.7389372261283594E-002  -1.0395604470107174       -3.0323513647114406E-008
  0.10367255756846318       -1.0111667635643877        5.9569893033264011E-007
  0.10995574287564276      -0.98464443800907486        1.2553013842234149E-006
  0.11623892818282235      -0.95983661911231855        1.9353966253196038E-006
  0.12252211349000194      -0.93660440318775406        2.6231682839224489E-006
  0.12880529879718153      -0.91482392964450077        3.3067760934773173E-006
  0.13508848410436111      -0.89438408462135033        3.9757384950905202E-006
  0.14137166941154070      -0.87518466907643266        4.6210938881313684E-006
  0.14765485471872028      -0.85713492194522722        5.2354176288005781E-006
  0.15393804002589986      -0.84015231583805183        5.8127506075350391E-006
  0.16022122533307945      -0.82416156331926949        6.3484783873760165E-006
  0.16650441064025903      -0.80909378731574511        6.8391869690064867E-006
  0.17278759594743864      -0.79488582076923964        7.2825120362740221E-006
  0.17907078125461823      -0.78147960922320558        7.6769920009886223E-006
  0.18535396656179781      -0.76882169637503894        8.0219307416538500E-006
  0.19163715186897740      -0.75686277731221985        8.3172729870746976E-006
  0.19792033717615698      -0.74555730762395145        8.5634934516239129E-006
  0.20420352248333656      -0.73486315916489453        8.7614996197741545E-006
  0.21048670779051615      -0.72474131518260432        8.9125474793097648E-006
  0.21676989309769573      -0.71515559898067105        9.0181691059126250E-006
  0.22305307840487532      -0.70607243140121911        9.0801108642227749E-006
  0.22933626371205490      -0.69746061326507180        9.1002810093711842E-006
  0.23561944901923451      -0.68929112957265415        9.0807054689744903E-006
  0.24190263432641410      -0.68153697279098979        9.0234907129191039E-006
  0.24818581963359368      -0.67417298296786154        8.9307927336219415E-006
  0.25446900494077324      -0.66717570274855276        8.8047912326669888E-006
  0.26075219024795282      -0.66052324564269815        8.6476682792670467E-006
  0.26703537555513240      -0.65419517611269573        8.4615907442675996E-006
  0.27331856086231204      -0.64817240024098632        8.2486959541021427E-006
  0.27960174616949163      -0.64243706588965233        8.0110800722158782E-006
  0.28588493147667121      -0.63697247139760571        7.7507887785204240E-006
  0.29216811678385080      -0.63176298197328196        7.4698099033463866E-006
  0.29845130209103038      -0.62679395303712770        7.1700677003808094E-006
  0.30473448739820996      -0.62205165985178512        6.8534185073930231E-006
  0.31101767270538955      -0.61752323285004695        6.5216475743240853E-006
  0.31730085801256913      -0.61319659813407934        6.1764668668445596E-006
  0.32358404331974872      -0.60906042267457605        5.8195137026869012E-006
  0.32986722862692830      -0.60510406378733428        5.4523500712897593E-006
  0.33615041393410788      -0.60131752250759285        5.0764625305366062E-006
  0.34243359924128747      -0.59769140052063074        4.6932625916892942E-006
  0.34871678454846705      -0.59421686034065047        4.3040874879278044E-006
  0.35499996985564664      -0.59088558846025874        3.9102012887465019E-006
  0.36128315516282622      -0.58768976121925354        3.5127962769903578E-006
  0.36756634047000580      -0.58462201316557527        3.1129945381541684E-006
  0.37384952577718539      -0.58167540770248816        2.7118497435778079E-006
  0.38013271108436497      -0.57884340983515303        2.3103490580120080E-006
  0.38641589639154456      -0.57611986084704891        1.9094151635042196E-006
  0.39269908169872414      -0.57349895475191248        1.5099083658770707E-006
  0.39898226700590372      -0.57097521638092030        1.1126287564491251E-006
  0.40526545231308336      -0.56854348097716267        7.1831841805699036E-007
  0.41154863762026295      -0.56619887518078871        3.2766364866376298E-007
  0.41783182292744253      -0.56393679929837137       -5.8702799281842277E-008
  0.42411500823462212      -0.56175291075912226       -4.4019948964879196E-007
